t_s,P0_use,P0_used_tok,P0_running,P1_use,P1_used_tok,P1_running,D0_use,D0_used_tok,D0_running,D1_use,D1_used_tok,D1_running
337.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
337.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
338.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
338.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
339.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
339.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
340.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
340.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
341.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
341.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
342.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
342.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
343.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
343.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
344.03,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
344.53,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
345.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
345.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
346.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
346.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
347.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
347.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
348.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
348.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
349.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
349.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
350.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
350.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
351.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
351.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
352.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
352.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
353.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
353.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
354.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
354.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
355.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
355.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
356.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
356.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
357.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
357.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
358.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
358.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
359.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
359.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
360.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
360.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
361.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
361.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
362.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
362.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
363.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
363.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
364.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
364.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
365.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
365.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
366.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
366.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
367.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
367.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
368.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
368.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
369.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
369.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
370.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
370.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
371.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
371.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
372.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
372.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
373.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
373.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
374.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
374.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
375.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
375.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
376.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
376.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
377.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
377.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
378.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
378.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
379.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
379.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
380.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
380.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
381.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
381.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
382.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
382.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
383.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
383.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
384.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
384.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
385.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
385.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
386.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
386.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
387.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
387.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
388.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
388.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
389.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
389.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
390.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
390.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
391.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
391.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
392.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
392.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
393.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
393.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
394.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
394.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
395.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
395.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
396.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
396.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
397.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
397.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
398.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
398.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
399.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
399.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
400.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
400.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
401.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
401.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
402.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
402.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
403.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
403.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
404.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
404.54,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
405.04,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
405.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
406.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
406.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
407.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
407.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
408.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
408.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
409.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
409.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
410.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
410.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
411.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
411.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
412.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
412.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
413.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
413.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
414.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
414.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
415.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
415.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
416.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
416.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
417.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
417.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
418.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
418.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
419.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
419.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
420.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
420.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
421.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
421.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
422.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
422.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
423.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
423.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
424.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
424.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
425.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
425.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
426.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
426.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
427.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
427.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
428.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
428.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
429.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
429.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
430.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
430.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
431.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
431.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
432.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
432.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
433.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
433.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
434.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
434.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
435.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
435.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
436.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
436.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
437.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
437.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
438.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
438.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
439.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
439.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
440.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
440.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
441.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
441.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
442.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
442.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
443.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
443.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
444.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
444.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
445.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
445.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
446.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
446.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
447.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
447.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
448.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
448.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
449.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
449.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
450.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
450.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
451.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
451.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
452.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
452.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
453.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
453.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
454.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
454.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
455.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
455.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
456.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
456.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
457.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
457.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
458.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
458.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
459.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
459.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
460.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
460.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
461.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
461.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
462.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
462.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
463.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
463.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
464.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
464.55,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
465.05,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
465.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
466.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
466.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
467.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
467.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
468.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
468.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
469.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
469.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
470.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
470.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
471.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
471.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
472.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
472.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
473.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
473.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
474.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
474.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
475.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
475.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
476.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
476.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
477.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
477.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
478.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
478.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
479.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
479.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
480.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
480.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
481.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
481.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
482.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
482.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
483.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
483.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
484.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
484.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
485.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
485.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
486.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
486.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
487.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
487.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
488.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
488.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
489.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
489.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
490.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
490.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
491.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
491.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
492.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
492.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
493.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
493.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
494.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
494.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
495.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
495.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
496.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
496.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
497.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
497.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
498.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
498.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
499.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
499.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
500.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
500.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
501.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
501.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
502.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
502.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
503.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
503.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
504.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
504.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
505.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
505.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
506.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
506.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
507.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
507.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
508.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
508.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
509.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
509.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
510.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
510.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
